34 - Details Of Assembly Segment Of PC,,,,,,,,,,,
State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
Maharashtra,43,Madha,1996298,255,Phaltan,336967,56763551,919,SITAPURE VINOD DILIP,IND,168
Maharashtra,43,Madha,1996298,255,Phaltan,336967,56763551,919,SITARAM VITTHAL RANDIVE,IND,543
Maharashtra,43,Madha,1996298,255,Phaltan,336967,56763551,919,HANUMANT NARAYAN MANE,IND,379
Maharashtra,43,Madha,1996298,255,Phaltan,336967,56763551,919,HAKE LAXMAN SOPAN,IND,981
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,JANKAR SWARUP DADA,BSP,1357
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,MOHITE-PATIL DHAIRYASHEEL RAJSINH,NCPSP,86059
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,RANJEETSINGH HINDURAO NAIK NIMBALKAR,BJP,109414
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,AWARE SIDDHESHWAR BHARAT,AIFB,585
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,GOPAL YESHVANT JADHAV,BHRJWNKP,205
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,BARASKAR RAMESH NAGNATH,VBA,1737
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,BICHUKALE SANTOSH BALASAHEB,RPI(A),521
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,ER. RAMCHANDRA MAYAPPA GHUTUKADE,NRSP,7210
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,SATYAWAN VIJAY OMBASE,SERSNMH,226
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,ANIL BHAGAVAN SHEDAGE,IND,376
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,AMOL MADHUKAR KARADE,IND,110
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,ASHOK DNYANDEV WAGHMODE,IND,145
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,KASHINATH KISAN DEOKATE,IND,196
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,KIRAN TANAJI SATHE,IND,219
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,KHARAT SANDIP JANARADHAN,IND,319
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,GIRISH PRABHAKAR SHETE,IND,332
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,ADV. JORE SACHIN BHASKAR,IND,314
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,DHANAJI SHRIPATI MASKE,IND,608
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,NAVANATH BIRA MADANE,IND,408
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,NANASAHEB RAMHARI YADAV,IND,324
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,NARAYAN TATOBA KALEL,IND,296
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,NANDU SAMBHAJI MORE,IND,346
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,ER. BALIRAM SUKHADEV MORE,IND,378
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,BHAUSAHEB SUKHADEV LIGADE,IND,236
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,MORE ROHIT RAMKRUSHNA,IND,92
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,RASHID ISMAIL SHAIKH,IND,136
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,SARADE GANESH NAVNATH,IND,97
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,SAWANT RAHUL SHASHIKANT,IND,769
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,SITAPURE VINOD DILIP,IND,203
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,SITARAM VITTHAL RANDIVE,IND,657
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,HANUMANT NARAYAN MANE,IND,349
Maharashtra,43,Madha,1996298,258,Man,351717,56763551,633,HAKE LAXMAN SOPAN,IND,533
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,CHANDRAHAR SUBHASH PATIL,SHSUBT,8021
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,755
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,SANJAY (KAKA) PATIL,BJP,84029
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,ANAND SHANKAR NALAGE,BALP,633
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,904
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,MAHESH YASHWANT KHARADE,SWP,1049
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,SATISH LALITA KRISHNA KADAM,HJP,467
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,AJIT DHANAJI KHANDARE,IND,224
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,ALLAUDDIN HAYATCHAND KAZI,IND,1843
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,DR AKASH VHATKAR,IND,146
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,JALINDAR MACHINDRA THOMAKE,IND,295
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,TOUHID ILAHI MOMIN,IND,213
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,DATTATRAY PANDIT PATIL,IND,231
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,PRAKASH SHIVAJIRAO SHENDGE,IND,575
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,BANDAGAR NANASO BALASO,IND,243
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,RAVINDRA CHANDAR SOLANKAR,IND,623
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,VISHAL (DADA) PRAKASHBAPU PATIL,IND,109110
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,SHASHIKANT GAUTAM DESHMUKH,IND,495
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,SUWARNATAI SUDHAKAR GAYAKWAD,IND,316
Maharashtra,44,Sangli,1874176,281,Miraj,327173,56763551,1125,SANGRAM RAJARAM MORE,IND,133
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,CHANDRAHAR SUBHASH PATIL,SHSUBT,7156
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,758
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,SANJAY (KAKA) PATIL,BJP,85993
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,ANAND SHANKAR NALAGE,BALP,478
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,557
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,MAHESH YASHWANT KHARADE,SWP,536
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,SATISH LALITA KRISHNA KADAM,HJP,293
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,AJIT DHANAJI KHANDARE,IND,161
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,ALLAUDDIN HAYATCHAND KAZI,IND,1305
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,DR AKASH VHATKAR,IND,111
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,JALINDAR MACHINDRA THOMAKE,IND,139
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,TOUHID ILAHI MOMIN,IND,193
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,DATTATRAY PANDIT PATIL,IND,214
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,PRAKASH SHIVAJIRAO SHENDGE,IND,600
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,BANDAGAR NANASO BALASO,IND,221
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,RAVINDRA CHANDAR SOLANKAR,IND,438
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,VISHAL (DADA) PRAKASHBAPU PATIL,IND,105185
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,SHASHIKANT GAUTAM DESHMUKH,IND,289
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,SUWARNATAI SUDHAKAR GAYAKWAD,IND,237
Maharashtra,44,Sangli,1874176,282,Sangli,338761,56763551,1398,SANGRAM RAJARAM MORE,IND,118
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,CHANDRAHAR SUBHASH PATIL,SHSUBT,13859
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,772
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,SANJAY (KAKA) PATIL,BJP,59376
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,ANAND SHANKAR NALAGE,BALP,519
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,717
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,MAHESH YASHWANT KHARADE,SWP,941
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,SATISH LALITA KRISHNA KADAM,HJP,424
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,AJIT DHANAJI KHANDARE,IND,205
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,ALLAUDDIN HAYATCHAND KAZI,IND,1278
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,DR AKASH VHATKAR,IND,136
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,JALINDAR MACHINDRA THOMAKE,IND,169
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,TOUHID ILAHI MOMIN,IND,217
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,DATTATRAY PANDIT PATIL,IND,230
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,PRAKASH SHIVAJIRAO SHENDGE,IND,553
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,BANDAGAR NANASO BALASO,IND,168
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,RAVINDRA CHANDAR SOLANKAR,IND,423
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,VISHAL (DADA) PRAKASHBAPU PATIL,IND,95558
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,SHASHIKANT GAUTAM DESHMUKH,IND,475
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,SUWARNATAI SUDHAKAR GAYAKWAD,IND,235
Maharashtra,44,Sangli,1874176,285,Palus,285296,56763551,1032,SANGRAM RAJARAM MORE,IND,159
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,CHANDRAHAR SUBHASH PATIL,SHSUBT,16956
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,897
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,SANJAY (KAKA) PATIL,BJP,75795
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,ANAND SHANKAR NALAGE,BALP,691
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,1167
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,MAHESH YASHWANT KHARADE,SWP,1838
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,SATISH LALITA KRISHNA KADAM,HJP,617
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,AJIT DHANAJI KHANDARE,IND,348
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,ALLAUDDIN HAYATCHAND KAZI,IND,1732
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,DR AKASH VHATKAR,IND,153
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,JALINDAR MACHINDRA THOMAKE,IND,220
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,TOUHID ILAHI MOMIN,IND,316
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,DATTATRAY PANDIT PATIL,IND,299
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,PRAKASH SHIVAJIRAO SHENDGE,IND,1008
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,BANDAGAR NANASO BALASO,IND,234
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,RAVINDRA CHANDAR SOLANKAR,IND,777
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,VISHAL (DADA) PRAKASHBAPU PATIL,IND,92459
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,SHASHIKANT GAUTAM DESHMUKH,IND,609
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,SUWARNATAI SUDHAKAR GAYAKWAD,IND,334
Maharashtra,44,Sangli,1874176,286,Khanapur,336327,56763551,1071,SANGRAM RAJARAM MORE,IND,186
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,CHANDRAHAR SUBHASH PATIL,SHSUBT,7949
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,1147
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,SANJAY (KAKA) PATIL,BJP,85074
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,ANAND SHANKAR NALAGE,BALP,589
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,968
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,MAHESH YASHWANT KHARADE,SWP,808
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,SATISH LALITA KRISHNA KADAM,HJP,425
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,AJIT DHANAJI KHANDARE,IND,205
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,ALLAUDDIN HAYATCHAND KAZI,IND,1506
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,DR AKASH VHATKAR,IND,119
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,JALINDAR MACHINDRA THOMAKE,IND,186
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,TOUHID ILAHI MOMIN,IND,211
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,DATTATRAY PANDIT PATIL,IND,283
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,PRAKASH SHIVAJIRAO SHENDGE,IND,2110
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,BANDAGAR NANASO BALASO,IND,170
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,RAVINDRA CHANDAR SOLANKAR,IND,565
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,VISHAL (DADA) PRAKASHBAPU PATIL,IND,94485
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,SHASHIKANT GAUTAM DESHMUKH,IND,539
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,SUWARNATAI SUDHAKAR GAYAKWAD,IND,375
Maharashtra,44,Sangli,1874176,287,Tasgaon,303184,56763551,992,SANGRAM RAJARAM MORE,IND,169
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,CHANDRAHAR SUBHASH PATIL,SHSUBT,6174
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,TIPUSULATAN SIKANDAR PATAVEGAR,BSP,1173
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,SANJAY (KAKA) PATIL,BJP,79125
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,ANAND SHANKAR NALAGE,BALP,621
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,PANDURANG RAOSAHEB BHOSALE,BHRJWNKP,1205
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,MAHESH YASHWANT KHARADE,SWP,319
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,SATISH LALITA KRISHNA KADAM,HJP,625
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,AJIT DHANAJI KHANDARE,IND,237
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,ALLAUDDIN HAYATCHAND KAZI,IND,1605
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,DR AKASH VHATKAR,IND,138
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,JALINDAR MACHINDRA THOMAKE,IND,248
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,TOUHID ILAHI MOMIN,IND,310
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,DATTATRAY PANDIT PATIL,IND,211
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,PRAKASH SHIVAJIRAO SHENDGE,IND,3304
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,BANDAGAR NANASO BALASO,IND,256
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,RAVINDRA CHANDAR SOLANKAR,IND,823
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,VISHAL (DADA) PRAKASHBAPU PATIL,IND,72854
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,SHASHIKANT GAUTAM DESHMUKH,IND,736
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,SUWARNATAI SUDHAKAR GAYAKWAD,IND,428
Maharashtra,44,Sangli,1874176,288,Jat,283435,56763551,894,SANGRAM RAJARAM MORE,IND,239
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,ANAND RAMESH THORWADE,BSP,1228
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,90685
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,SHASHIKANT JAYVANTRAO SHINDE,NCPSP,97428
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,KADAM PRASHANT RAGHUNATH,VBA,2629
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,TUSHAR VIJAY MOTLING,BMUP,326
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,SAYAJI GANPAT WAGHMARE,BARESP,521
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,DR ABHIJEET WAMANRAO AWADE BICHUKALE,IND,321
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,KORDE SURESHRAO DINKAR,IND,2421
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,GADE SANJAY KONDIBA,IND,7443
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,NIVRUTTI KERU SHINDE,IND,671
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,PRATIBHA SHELAR,IND,273
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,BAGAL SADASHIV SAHEBRAO,IND,209
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,MARUTI DHONDIRAM JANKAR,IND,882
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,VISHWAJIT PATIL UNDALKAR,IND,696
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,SACHIN SUBHASH MAHAJAN,IND,396
Maharashtra,45,Satara,1899325,256,Wai,342765,56763551,1066,SEEMA SUNIL POTDAR,IND,674
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,ANAND RAMESH THORWADE,BSP,860
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,103922
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,SHASHIKANT JAYVANTRAO SHINDE,NCPSP,97087
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,KADAM PRASHANT RAGHUNATH,VBA,1365
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,TUSHAR VIJAY MOTLING,BMUP,216
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,SAYAJI GANPAT WAGHMARE,BARESP,245
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,DR ABHIJEET WAMANRAO AWADE BICHUKALE,IND,183
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,KORDE SURESHRAO DINKAR,IND,316
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,GADE SANJAY KONDIBA,IND,4695
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,NIVRUTTI KERU SHINDE,IND,267
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,PRATIBHA SHELAR,IND,125
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,BAGAL SADASHIV SAHEBRAO,IND,118
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,MARUTI DHONDIRAM JANKAR,IND,458
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,VISHWAJIT PATIL UNDALKAR,IND,338
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,SACHIN SUBHASH MAHAJAN,IND,239
Maharashtra,45,Satara,1899325,257,Koregaon,316613,56763551,825,SEEMA SUNIL POTDAR,IND,421
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,ANAND RAMESH THORWADE,BSP,1062
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,88930
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,SHASHIKANT JAYVANTRAO SHINDE,NCPSP,90654
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,KADAM PRASHANT RAGHUNATH,VBA,2095
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,TUSHAR VIJAY MOTLING,BMUP,207
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,SAYAJI GANPAT WAGHMARE,BARESP,483
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,DR ABHIJEET WAMANRAO AWADE BICHUKALE,IND,225
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,KORDE SURESHRAO DINKAR,IND,406
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,GADE SANJAY KONDIBA,IND,6642
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,NIVRUTTI KERU SHINDE,IND,549
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,PRATIBHA SHELAR,IND,172
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,BAGAL SADASHIV SAHEBRAO,IND,127
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,MARUTI DHONDIRAM JANKAR,IND,497
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,VISHWAJIT PATIL UNDALKAR,IND,353
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,SACHIN SUBHASH MAHAJAN,IND,215
Maharashtra,45,Satara,1899325,259,KaradNorth,299255,56763551,824,SEEMA SUNIL POTDAR,IND,588
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,ANAND RAMESH THORWADE,BSP,1079
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,92814
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,SHASHIKANT JAYVANTRAO SHINDE,NCPSP,92198
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,KADAM PRASHANT RAGHUNATH,VBA,1733
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,TUSHAR VIJAY MOTLING,BMUP,176
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,SAYAJI GANPAT WAGHMARE,BARESP,452
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,DR ABHIJEET WAMANRAO AWADE BICHUKALE,IND,201
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,KORDE SURESHRAO DINKAR,IND,334
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,GADE SANJAY KONDIBA,IND,6761
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,NIVRUTTI KERU SHINDE,IND,327
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,PRATIBHA SHELAR,IND,150
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,BAGAL SADASHIV SAHEBRAO,IND,110
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,MARUTI DHONDIRAM JANKAR,IND,407
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,VISHWAJIT PATIL UNDALKAR,IND,416
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,SACHIN SUBHASH MAHAJAN,IND,177
Maharashtra,45,Satara,1899325,260,KaradSouth,303238,56763551,791,SEEMA SUNIL POTDAR,IND,507
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,ANAND RAMESH THORWADE,BSP,1150
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,BJP,75460
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,SHASHIKANT JAYVANTRAO SHINDE,NCPSP,78403
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,KADAM PRASHANT RAGHUNATH,VBA,2250
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,TUSHAR VIJAY MOTLING,BMUP,192
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,SAYAJI GANPAT WAGHMARE,BARESP,431
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,DR ABHIJEET WAMANRAO AWADE BICHUKALE,IND,208
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,KORDE SURESHRAO DINKAR,IND,640
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,GADE SANJAY KONDIBA,IND,6685
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,NIVRUTTI KERU SHINDE,IND,544
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,PRATIBHA SHELAR,IND,198
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,BAGAL SADASHIV SAHEBRAO,IND,218
Maharashtra,45,Satara,1899325,261,Patan,300313,56763551,852,MARUTI DHONDIRAM JANKAR,IND,1039
